Merge_Scenario,has_merge_Conflict,has_build_conflict,has_integration_conflict,has_test_conflict,has_predictor,Methods_With_Conflicts,Conflicting_EditSameMC,Conflicting_EditSameMC_DS,Conflicting_EditSameFD,Conflicting_EditSameFD_DS,NonConflicting_EditSameMC,NonConflicting_EditSameMC_DS,NonConflicting_EditSameFD,NonConflicting_EditSameFD_DS,EditDiffMC,EditDifffMC_EditSameMC,EditDiffMC_EditionAddsMethodInvocation,EditDiffMC_EditionAddsMethodInvocation_EditSameMC
rev_72c74-4d235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_50e0c-9dd1e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_44c27-55f8b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_c8b9d-a6716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_852b1-43db5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_3bdc6-9d49d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_e7534-74e7e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_942a0-969d6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_77e89-bb8e4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_b59cd-006a5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_cf4b9-e51d3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_29727-6980d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_4522c-4ce8e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_251cb-633e4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_c6358-40838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_3471d-5141a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_0a08c-97f40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_19b8e-b162c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
